IDENTIFIER: Reference ID,FORMULA,Microstructure,Processing method,grain size,Exp. Density,Calculated Density,HV,Type of test,Test temperature,YS,UTS,Elongation,Elongation plastic,Exp. Young modulus,Calculated Young modulus,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,B2,BCC,FCC,Sec.,HCP,L12,Laves,Other,ANNEAL,CAST,OTHER,POWDER,WROUGHT,C_test,T_test
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-103,1370,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-43,1200,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-43,1180,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,72,1040,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,72,1020,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,25,1150,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,25,1100,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-268.8,2390,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-196,1920,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-153,1370,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-103,1250,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,-43,1020,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,72,640,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,,,8.4,,C,25,890,,,,,100,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.667,0,0,0,0,0,0,0,0.333,1,0,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,,,8.5,,C,1000,398,430,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.3,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,,,8.5,,C,25,1617,2016,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.3,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,,,8.5,,C,1200,166,187,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.3,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,,,8.2,,C,1000,614,696,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,,,8.2,,C,25,1787,2052,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,,,8.2,,C,1200,188,219,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,,,7.9,,C,1000,673,741,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.7,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,,,7.9,,C,25,2134,2242,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.7,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,,,7.9,,C,1200,235,268,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0.7,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,9,,C,1000,368,394,,,,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,9,,C,1200,60,,,,,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,9,,C,25,1260,,,,,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
76,Hf0.787 Nb0.142 Ta0.142 Ti1 Zr0.787,BCC,WROUGHT,,,8.5,,T,25,540,995,,,,92,0,0,0,0,0,0,0,0,0,0,0.787,0,0,0,0,0.142,0,0,0,0,0,0,0,0.142,1,0,0,0,0,0.787,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
77,Al0.25 Nb1 Ta1 Ti1 Zr1,BCC+B2,OTHER,,,8.6,,C,1000,366,408,,,,,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al0.25 Nb1 Ta1 Ti1 Zr1,BCC+B2,OTHER,,,8.6,,C,25,1745,1830,,,,,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,,,7.6,,C,1000,579,646,,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,,,7.6,,C,25,2350,2460,,,,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,,,7.1,,C,25,2197,2370,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,,7.2,,C,1000,935,1019,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,,7.2,,C,25,,1320,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al1 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,,6.9,,C,1000,535,542,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77,Al1 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,,,6.9,,C,25,1352,1357,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,,,7.5,,C,400,1273,1335,14.5,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,,,7.5,,C,600,597,651,50,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,,,7.5,,C,800,102,107,50,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,,,7.5,,C,25,1483,1611,9.5,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,CAST,,,7.5,,C,600,920,1252,50,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,CAST,,,7.5,,C,800,371,427,50,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,CAST,,,7.5,,C,25,1540,1643,16.8,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
79,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,0.05,,9.9,420,T,25,1900,,7.9,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
79,Hf1 Nb1 Ta1 Ti1 Zr1,BCC+HCP,OTHER,0.05,,9.9,530,T,25,1520,,1.7,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,Hf1 Nb1 Ta1 Ti1 Zr1,BCC+BCC+HCP,OTHER,0.1,,9.9,340,T,25,795,,5,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,100,,9.9,309,T,25,830,840,9.2,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
80,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,366,T,25,1202,1295,4.7,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
80,Hf1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,WROUGHT,,,9.9,,T,25,1303,1334,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
80,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,351,T,25,1145,1262,9.7,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,T,25,958,974,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,T,25,944,959,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,T,25,940,953,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
82,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,T,25,940,1080,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
83,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,C,25,905,,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
84,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,C,25,890,,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,T,25,828,862,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,T,25,827,856,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,T,25,820,869,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.9,,T,25,803,810,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
86,Al0.2 Mo1 Ta1 Ti1 V1,BCC,CAST,,,9.3,,C,25,1021,1249,,,,183,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
86,Al0.6 Mo1 Ta1 Ti1 V1,BCC,CAST,,,8.7,,C,25,962,1033,,,,173,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
86,Al1 Mo1 Ta1 Ti1 V1,BCC,CAST,,,8.2,,C,25,,735,,,,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
86,Mo1 Ta1 Ti1 V1,BCC,CAST,,,9.6,,C,25,1221,1454,,,,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,,,11.1,571,C,25,2310,,0.3,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,,,11.1,536,C,25,2100,2200,3.5,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,,,11.1,,C,25,2020,2030,1.7,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,,,11.1,550,C,25,1950,2010,2.2,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
87,Hf1 Nb1 Ta1 Zr1,BCC,CAST,,,11.1,365,C,25,1315,1800,21.6,,,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
88,Hf1 Ta0.4 Ti1 Zr1,BCC+HCP,CAST,,,9.2,,T,25,400,1100,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
88,Hf1 Ta0.5 Ti1 Zr1,BCC+HCP,CAST,,,9.4,,T,25,700,1100,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
88,Hf1 Ta0.6 Ti1 Zr1,BCC+HCP,CAST,,,9.6,,T,25,800,1100,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
88,Hf1 Ta1 Ti1 Zr1,BCC,CAST,,,10.2,,T,25,1500,1500,,,,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
89,Mo1 Nb1 Ta1 Ti0.25 W1,BCC,CAST,,,13.1,478.3,C,25,1109,1197,,,,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
89,Mo1 Nb1 Ta1 Ti0.5 W1,BCC,CAST,,,12.6,481.2,C,25,1211,1578,,,,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
89,Mo1 Nb1 Ta1 Ti0.75 W1,BCC,CAST,,,12.2,495.6,C,25,1304,1593,,,,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
89,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.8,507.5,C,25,1455,1910,,,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
89,Mo1 Nb1 Ta1 W1,BCC,CAST,,,13.7,,C,25,996,1148,,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
90,Mo1 Nb1 Ta1 Ti1 V1,BCC,CAST,,,9.4,,C,25,1400,2450,,,,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,11,,C,600,973,1590,,,,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,11,,C,800,791.3,1180,,,,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,11,,C,1000,752.8,1105,,,,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,11,,C,1200,659,696,,,,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,11,,C,25,1515,2135,,,,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.8,,C,600,689,1681,,,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.8,,C,800,674,1618,,,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.8,,C,1000,620,1426,,,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.8,,C,1200,586,814,,,,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
